"Nicky, Ricky, Dicky, & Dawn",TEENNCK,104632,102950,0.016075388
"Nicky, Ricky, Dicky, & Dawn",TEENNCK,84929,85387,-0.0053927398
Sam & Cat,TEENNCK,39996,39267,0.0182268227
Sam & Cat,TEENNCK,43692,42163,0.0349949648
Bizarre Foods: Delicious Destinations,TRAVEL,233839,232943,0.0038316962
The Loud House,NICK,1114164,1096254,0.0160748328
The Dude Perfect Show,NICK,981763,980125,0.0016684271
The Dude Perfect Show,NICK,981763,871488,0.1123234426
Bizarre Foods with Andrew Zimmern,TRAVEL,271279,252967,0.0675024606
I Am Frankie,NICK,852020,833683,0.0215217953
The Flash,CW,526147,613978,-0.1669324352
Chopped Junior,FOOD,447174,417624,0.0660816595
Teen Mom 2,MTV,264828,260430,0.0166070053
Full House,NICK,601282,603097,-0.0030185504
DC's Legends of Tomorrow,CW,435344,426152,0.0211143372
Full House,NICK,563517,563956,-0.0007790359
Teen Mom 2,MTV,304264,295867,0.0275977441
Dancing With the Stars,ABC,5051648,4740948,0.0615046812
Bull,CBS,5485670,4967464,0.094465398
Dancing With the Stars,ABC,5051648,4302386,0.1483203105
Chopped After Hours,FOOD,386527,393634,-0.0183868139
Friends,NICK,459621,457291,0.0050693941
The Tonight Show Starring Jimmy Fallon,NBC,2717413,2852350,-0.0496564195
Friends,NICK,432709,426093,0.0152897213
Hey Arnold!,TEENNCK,59198,58672,0.0088854353
Late Night with Seth Meyers,NBC,1577343,1825450,-0.15729426
Are You the One?,MTV,134170,115671,0.1378773198
Hey Arnold!,TEENNCK,58030,55955,0.0357573669
The Goldbergs,NICK,308410,335892,-0.0891086541
Hey Arnold!,TEENNCK,55915,53212,0.0483412322
The Goldbergs,NICK,254436,251123,0.0130209562
Chopped After Hours,FOOD,163713,171555,-0.0479008997
Chopped Junior,FOOD,117200,124288,-0.0604778157
Good Morning America,ABC,3709458,3850954,-0.0381446562
Jersey Shore,MTV,86755,82413,0.0500489885
SpongeBob SquarePants,NICK,518149,510199,0.015343077
Game Shakers,TEENNCK,47501,45640,0.0391781226
The Dude Perfect Show,NICK,1014772,1018993,-0.0041595551
Bizarre Foods with Andrew Zimmern,TRAVEL,262194,246731,0.0589754152
The Dude Perfect Show,NICK,1014772,914309,0.0990005637
Worst Cooks in America,FOOD,378466,342658,0.0946135188
Supernatural,CW,428186,408613,0.0457114432
American Housewife,ABC,3973635,3923767,0.0125497183
Full House,NICK,613044,561301,0.0844034033
Fresh Prince of Bel-Air,NICK,511101,503080,0.0156935713
Criminal Minds,CBS,4669342,4324441,0.0738650114
Halloween Baking Championship,FOOD,429511,428590,0.002144299
Caribbean Pirate Treasure,TRAVEL,240689,240056,0.0026299499
Rocko's Modern Life,TEENNCK,61003,56074,0.080799305
Catfish: The TV Show,MTV,143720,139142,0.0318536042
Rocko's Modern Life,TEENNCK,51857,50685,0.0226006132
Late Night with Seth Meyers,NBC,1504529,1226256,0.1849568868
Rocko's Modern Life,TEENNCK,46128,44498,0.0353364551
Rocko's Modern Life,TEENNCK,41558,41234,0.0077963328
The Goldbergs,NICK,260365,249010,0.0436118526
Halloween Baking Championship,FOOD,156994,161785,-0.0305170898
Caribbean Pirate Treasure,TRAVEL,93120,93952,-0.0089347079
Worst Cooks in America,FOOD,115716,123022,-0.0631373362
School of Rock,TEENNCK,65762,64550,0.0184300964
Henry Danger,TEENNCK,123368,116874,0.0526392582
"Nicky, Ricky, Dicky, & Dawn",TEENNCK,108790,115276,-0.0596194503
Today (1),NBC,3829509,3740100,0.0233473795
Fixer Upper,HGTV,353583,351732,0.0052349802
"Nicky, Ricky, Dicky, & Dawn",TEENNCK,61601,58287,0.053797828
SpongeBob SquarePants,NICK,742269,740257,0.0027106076
Grey's Anatomy,LIFE,187004,183217,0.0202509037
American Beauty Star,LIFE,124626,125004,-0.003033075
Mysteries at the Museum,TRAVEL,157485,152962,0.0287201956
The Dude Perfect Show,NICK,937365,833248,0.111074128
Shrek Forever After,NICK,659300,685244,-0.0393508266
Chopped,FOOD,486627,469937,0.034297316
Shrek Forever After,NICK,659300,613724,0.0691278629
Grey's Anatomy,ABC,4372011,4041909,0.0755034697
Friends,NICK,507237,498938,0.0163611882
The Tonight Show Starring Jimmy Fallon,NBC,2766169,2200372,0.2045417326
Late Night with Seth Meyers,NBC,1633945,1801354,-0.102456937
Last Call With Carson Daly,NBC,1147277,1207899,-0.0528398983
Chopped,FOOD,140038,143940,-0.0278638655
School of Rock,TEENNCK,52284,46635,0.1080445261
Flea Market Flip,HGTV,264874,265692,-0.0030882608
Ghost Adventures,TRAVEL,83546,81757,0.0214133531
"Diners, Drive-Ins and Dives",FOOD,321520,313594,0.0246516546
"Diners, Drive-Ins and Dives",FOOD,343123,333339,0.028514556
Grey's Anatomy,LIFE,171091,164568,0.0381259096
ATL,BET,140877,149368,-0.0602724362
Expedition Unknown,TRAVEL,190486,172165,0.0961802967
Life,BET,234387,193386,0.1749286437
Masters of Illusion,CW,691498,678764,0.018415093
Taken,LIFE,408078,372612,0.0869098555
The Stepfather,LIFE,323227,340518,-0.0534949122
House Hunters International,HGTV,861310,836393,0.0289291893
The Stepfather,LIFE,323227,305308,0.0554378192
Friends,NICK,565723,558481,0.012801318
Bad Boys,BET,263238,264881,-0.0062415001
Jimmy Kimmel Live!,ABC,2095660,1949726,0.069636296
Rugrats,TEENNCK,81609,79893,0.0210270926
Taken,LIFE,276736,269199,0.0272353434
Friends,NICK,488880,452530,0.0743536246
Rugrats,TEENNCK,75635,75123,0.0067693528
Rugrats,TEENNCK,74106,73868,0.0032116158
Late Night with Seth Meyers,NBC,1754482,1427767,0.1862173565
Rugrats,TEENNCK,74106,70936,0.0427765633
House Hunters International,HGTV,434805,424605,0.0234587919
Rugrats,TEENNCK,68245,67487,0.0111070408
Martin,BET,167683,163524,0.0248027528
The Stepfather,LIFE,167007,198773,-0.1902075961
The Stepfather,LIFE,167007,160822,0.0370343758
George Lopez,NICK,306229,306184,0.0001469489
George Lopez,NICK,306229,306660,-0.0014074434
Property Brothers : Buying & Selling,HGTV,168467,209329,-0.2425519538
Good Morning America Weekend,ABC,3861476,4055162,-0.0501585404
Property Brothers : Buying & Selling,HGTV,331626,407195,-0.2278741715
Mysteries at the Museum,TRAVEL,183314,181549,0.0096282881
The Murder of Laci Peterson,LIFE,304045,324270,-0.0665197586
The Murder of Laci Peterson,LIFE,304045,282389,0.0712262987
Blue Streak,BET,244429,265545,-0.0863890946
The Murder of Laci Peterson,LIFE,274122,259217,0.0543736001
Friends,NICK,512134,513300,-0.0022767479
Kenan & Kel,TEENNCK,64647,63135,0.0233885563
Friends,NICK,481858,487404,-0.0115096149
Martin,BET,204203,200865,0.0163464787
The Murder of Laci Peterson,LIFE,170489,199084,-0.1677234308
Kenan & Kel,TEENNCK,56140,53588,0.0454577841
The Murder of Laci Peterson,LIFE,170489,143711,0.1570658518
The Murder of Laci Peterson,LIFE,121803,113750,0.0661149561
Victorious,TEENNCK,99965,90602,0.093662782
Southern at Heart,FOOD,282141,278237,0.0138370531
Victorious,TEENNCK,130268,130520,-0.0019344735
Valerie's Home Cooking,FOOD,381738,369816,0.0312308442
Victorious,TEENNCK,133905,128786,0.0382285949
Sam & Cat,TEENNCK,134335,129344,0.0371533852
Ridiculousness,MTV,194272,191449,0.0145311728
Henry Danger,TEENNCK,153294,149376,0.0255587303
Flip or Flop Atlanta,HGTV,627507,623949,0.0056700563
Lethal Seduction,LIFE,237488,233264,0.0177861618
Seduced,LIFE,336220,340824,-0.013693415
Are You the One?,MTV,109005,102978,0.0552910417
Infidelity in Suburbia,LIFE,443182,417777,0.057324079
Catfish: The TV Show,MTV,168326,166353,0.0117213027
Fresh Prince of Bel-Air,NICK,471881,498458,-0.0563214031
Catfish: The TV Show,MTV,206293,194694,0.0562258535
Deadly Lessons,LIFE,344036,338556,0.0159285656
Martin,BET,256705,246978,0.0378917434
The Goldbergs,NICK,299986,280652,0.0644496743
Deadly Lessons,LIFE,102735,100198,0.0246946026
George Lopez,NICK,271331,274721,-0.0124939649
iCarly,TEENNCK,67424,58058,0.1389119601
Henry Danger,TEENNCK,98979,89635,0.0944038634
Henry Danger,TEENNCK,118118,117340,0.0065866337
"Nicky, Ricky, Dicky, & Dawn",TEENNCK,110636,113756,-0.0282005857
School of Rock,TEENNCK,53864,50524,0.0620080202
Hotel Impossible,TRAVEL,46253,45225,0.0222255854
Bizarre Foods with Andrew Zimmern,TRAVEL,116357,115772,0.0050276305
Bizarre Foods with Andrew Zimmern,TRAVEL,169452,155660,0.0813917806
Nick Cannon Presents: Wild 'N Out,MTV,117872,116359,0.0128359576
Teen Mom 2,MTV,255043,268520,-0.0528420698
Supergirl,CW,602555,538577,0.1061778593
The Dude Perfect Show,TEENNCK,139237,136861,0.0170644297
DC's Legends of Tomorrow,CW,401760,380058,0.0540173238
"Me, Myself & I",CBS,3899211,3890956,0.002117095
Crashletes,TEENNCK,103736,93061,0.1029054523
Scorpion,CBS,3491689,3706210,-0.0614376023
The Good Doctor,ABC,6313029,6285535,0.0043551202
Honey,BET,224325,223799,0.0023448122
Rocko's Modern Life,TEENNCK,64401,64860,-0.0071272185
Late Night with Seth Meyers,NBC,1767654,1858316,-0.0512894492
How I Met Your Mother,WGN,78517,82816,-0.054752474
The Challenge,MTV,94424,101475,-0.0746738117
Hey Arnold!,TEENNCK,58629,55930,0.0460352385
How I Met Your Mother,WGN,69254,74384,-0.0740751437
Hey Arnold!,TEENNCK,53688,53599,0.0016577261
The Goldbergs,NICK,242898,239600,0.0135777157
George Lopez,NICK,279506,279815,-0.0011055219
iCarly,TEENNCK,45882,45918,-0.0007846214
George Lopez,NICK,290972,291965,-0.0034126995
iCarly,TEENNCK,73498,64969,0.116043974
"Nicky, Ricky, Dicky, & Dawn",TEENNCK,112083,102996,0.0810738471
Victorious,TEENNCK,62764,61514,0.0199158753
Team Umizoomi,NICK,435865,426843,0.0206990697
Bella and the Bulldogs,TEENNCK,38833,40800,-0.0506527953
Teen Mom 2,MTV,111373,111513,-0.0012570372
TRL,MTV,106213,104068,0.020195268
Grey's Anatomy,LIFE,186521,180020,0.0348539843
Bizarre Foods: Delicious Destinations,TRAVEL,201549,201151,0.0019747059
The Loud House,NICK,1104472,1067934,0.0330818708
Henry Danger,NICK,950661,933507,0.0180442871
A Thin Line Between Love and Hate,BET,236996,214196,0.0962041553
Lethal Weapon,FOX,2254964,2282998,-0.0124321275
The Mick,FOX,1555877,1570139,-0.0091665344
Teen Mom 2,MTV,232975,236481,-0.015048825
The Dude Perfect Show,TEENNCK,145569,126762,0.1291964635
Crashletes,TEENNCK,105393,98557,0.0648619927
Fresh Prince of Bel-Air,NICK,453666,474696,-0.046355689
Full House,TEENNCK,105362,105653,-0.0027619066
Kevin (Probably) Saves the World,ABC,2871022,2941583,-0.0245769625
Full House,TEENNCK,105362,105531,-0.0016039938
Full House,TEENNCK,105626,105488,0.0013064965
Chopped,FOOD,398710,413763,-0.0377542575
Dance Moms,LIFE,193478,183969,0.0491477067
Rocko's Modern Life,TEENNCK,79102,69714,0.1186822078
90's House,MTV,185071,155908,0.1575773622
Rocko's Modern Life,TEENNCK,63917,62248,0.026111989
Rugrats,TEENNCK,62344,63325,-0.0157352752
Martin,BET,207447,205274,0.0104749647
Late Night with Seth Meyers,NBC,1566141,1575279,-0.0058347237
Hey Arnold!,TEENNCK,56595,54973,0.0286597756
Chopped,FOOD,163207,179340,-0.0988499268
Dance Moms,LIFE,66480,65271,0.0181859206
George Lopez,NICK,300106,302633,-0.0084203581
Good Morning America,ABC,3833810,4244741,-0.107186063
Victorious,TEENNCK,75256,74634,0.0082651217
Victorious,TEENNCK,65474,67079,-0.0245135474
School of Rock,TEENNCK,58050,55342,0.0466494401
Bella and the Bulldogs,TEENNCK,47101,45417,0.0357529564
Takers,BET,155536,175557,-0.1287226108
Teen Mom 2,MTV,158805,153995,0.0302887189
Expedition Unknown,TRAVEL,248821,262510,-0.0550154529
Teen Mom 2,MTV,158805,166792,-0.0502943862
Empire,FOX,3298928,3263188,0.0108338224
Teen Mom 2,MTV,379175,393476,-0.0377160942
Full House,NICK,606743,606206,0.0008850535
Star,FOX,2444763,2364838,0.0326923305
Modern Family,ABC,4171894,4083659,0.0211498662
Crashletes,TEENNCK,112493,119102,-0.0587503222
Teen Mom 2,MTV,379175,352902,0.0692899057
Teen Mom 2,MTV,379175,339712,0.1040759544
Crashletes,TEENNCK,112493,101172,0.100637373
Designated Survivor,ABC,3368909,3668370,-0.0888896079
Full House,TEENNCK,114608,115681,-0.0093623482
Chicago P.D.,NBC,4089459,3816858,0.0666594285
Full House,TEENNCK,120254,124281,-0.0334874516
Criminal Minds,CBS,4219674,4062936,0.0371445756
Caribbean Pirate Treasure,TRAVEL,289614,297189,-0.0261555035
Rocko's Modern Life,TEENNCK,89781,78568,0.1248927947
Rocko's Modern Life,TEENNCK,71636,70293,0.0187475571
Catfish: The TV Show,MTV,204841,181030,0.1162413775
Rugrats,TEENNCK,60431,60813,-0.006321259
Hey Arnold!,TEENNCK,59219,59825,-0.0102332022
Hey Arnold!,TEENNCK,53645,56046,-0.0447572001
Caribbean Pirate Treasure,TRAVEL,112005,116873,-0.0434623454
George Lopez,NICK,293963,294428,-0.0015818317
Victorious,TEENNCK,77280,74566,0.0351190476
Team Umizoomi,NICK,519451,488095,0.0603637302
Team Umizoomi,NICK,449682,426536,0.0514719291
School of Rock,TEENNCK,56495,53883,0.04623418
Victorious,TEENNCK,51933,50701,0.0237228737
SpongeBob SquarePants,NICK,562494,553329,0.0162935071
SpongeBob SquarePants,NICK,746835,785601,-0.0519070477
Grey's Anatomy,LIFE,193742,185685,0.0415862332
