0,0,0.0066367942
0,0,0.0022076654
0,0,-0.0210741227
0,0,0.0003133059
1,1,-0.0606280835
1,1,-0.1778311973
1,1,0.0210555323
2,2,-0.2948789562
3,1,0.0563935352
3,1,-0.0569584204
3,1,0.0863258124
3,1,0.0457375563
4,1,0.0324911549
5,3,0.2778577855
6,1,0.0509566879
7,4,0.0163302465
6,1,-0.0305006778
5,3,0.1003848242
7,4,0.0059744804
5,3,0.0076204117
7,4,0.0269650916
5,3,-0.1545172909
7,4,0.0307047758
5,3,-0.1290512128
5,3,-0.2036971457
7,4,0.0580775774
7,4,0.0827547973
8,1,0.0263895479
7,4,0.0694873184
7,4,0.01198231
7,4,0.0636580188
8,1,0.0084206939
9,5,0.0004438581
10,6,0.0304366147
11,3,-0.0116528276
12,0,0.0202229776
10,6,0.0175944494
13,7,-0.0295187751
10,6,0.0179537555
12,0,0.0711844476
11,3,-0.0671219872
13,7,0.0672488529
14,6,0.0518943698
15,8,-0.0253406215
12,0,0.0166974103
13,7,0.0080309245
14,6,0.056785547
16,9,0.0269322234
15,8,-0.0472142426
13,7,-0.0161359156
16,9,0.0115020363
14,6,0.0201850469
16,9,0.0225098444
13,7,0.0236977523
16,9,0.0086875034
13,7,0.0435440466
17,8,-0.0041501011
18,1,0.0270762862
14,6,0.0694186516
19,0,0.0368723818
17,8,-0.0810839088
17,8,-0.0695926623
19,0,0.068377399
17,8,0.0570493595
20,0,0.0613043729
9,5,0.0466287406
21,8,0.0375485826
22,5,-0.0134413002
22,5,0.0710482481
21,8,0.0441360532
4,1,0.1191025436
23,8,-0.1042023655
