Fresh Prince of Bel-Air,NICK,379950,376710,0.0085274378
George Lopez,NICK,308976,309595,-0.0020033918
George Lopez,NICK,308976,310673,-0.005492336
George Lopez,NICK,317447,316594,0.0026870627
Just Friends,MTV,175480,173447,0.0115853659
Big Momma's House,VH1,183384,141098,0.2305871832
Just Friends,MTV,175480,166977,0.0484556645
10 Things I Hate About You,MTV,177831,170117,0.0433782636
Bad Boys,VH1,187878,184547,0.0177295905
Are You the One?,MTV,127159,111066,0.1265580887
8 Mile,VH1,181694,176777,0.0270619833
Catfish: The TV Show,MTV,175443,176194,-0.0042805926
The 69th Primetime Emmy Awards,CBS,7186774,6642124,0.0757850463
Baby Boy,VH1,212488,204459,0.0377856632
Friends,NICK,494211,457042,0.0752087671
Fresh Prince of Bel-Air,NICK,337786,360868,-0.068333205
Fresh Prince of Bel-Air,NICK,337786,324712,0.0387049789
Fresh Prince of Bel-Air,NICK,288962,299659,-0.0370187083
