1,0.106574337938
1,0
2,0
1,0
2,0.0440411219698
4,0.0218896904716
1,0
2,0.103374905889
1,0.0167375132837
4,0
2,0.0353553023498
6,0.0214596604906
5,0.0457144247379
1,0.00565052231719
2,0.018321491016
1,0.0552508111389
5,0.047647184757
5,0.0735931425658
6,0.0414276173998
9,0
4,0.0770467936151
1,0
3,0.0761949516649
5,0
1,0.0680903594549
5,0.0779691173667
1,0
5,0
2,0.0937481927014
1,0.045914627618
4,0
5,0
1,0.157428522034
9,0.184519245684
14,0.030534376594
5,0
2,0
2,0
11,0.0204801906922
1,0.0578265266628
11,0.120108030552
13,0
9,0
7,0.0422353120489
17,0
15,0.0420873615912
2,0
3,0.00336187424489
4,0
3,0.112243353093
1,0
4,0.00673868785392
13,0
3,0
14,0.0325091885587
3,0.134101158369
8,0.0138196540668
8,0
13,0.0551801865903
11,0.018728996259
26,0
5,0
5,0
5,0
27,0.00351954806313
11,0
20,0
11,0
8,0
23,0
24,0
15,0
8,0.0172259800547
15,0
15,0
19,0
19,0
19,0
8,0.080372781896
29,0
8,0
29,0
19,0
8,0.155466873007
27,0.0475237420902
33,0.0438398877796
8,0
20,0
22,0
23,0.137093478716
2,0.0397646311842
31,0.0300947850423
19,0
12,0.0354919793428
24,0
18,0
16,0
19,0
10,0.0100404587016
27,0.0410917485893
22,0.0170555237613
34,0
13,0
8,0.00128770716585
39,0
35,0.0709463690789
21,0.0132962418353
24,0
4,0.140263473411
24,0.0848237533828
6,0.0113202719497
4,0
7,0
4,0
24,0
22,0.0364364220392
26,0
22,0.0126286815304
21,0.0672313817706
23,0.0402424955324
29,0.0235662148071
31,0
23,0.0388321438073
25,0.00459039548023
41,0.00159786388358
47,0
23,0.0298261034827
31,0.00187593263696
30,0
23,0.0122390656064
24,0.00678797355889
32,0.00448409974834
23,0.0112394738674
23,0.00752575411757
47,0
20,0.0489872609747
23,0.0204923989187
26,0
24,0
20,0.0284680319829
23,0
7,0.0180092415144
34,0
7,0.000993742110493
33,0
7,0
7,0.103670080028
7,0
42,0.321905567193
49,0.0281592097767
50,0
37,0.13831428444
24,0.0135945642993
16,0.0148316190182
52,0.00171035805627
15,0
15,0.101527236753
13,0
16,0
47,0.0610352223978
13,0.0079129250682
38,0.162354010863
12,0.026823638742
16,0.0197687497188
24,0.0550996309963
30,0
38,0
13,0
54,0.158068047231
45,0.0581723664767
8,0.00203419452343
8,0.00195017291076
6,0
9,0
24,0.0578265468006
36,0.0225003373364
3,0
31,0.0133399736758
4,0.00424650137902
38,0.0150500322789
36,0
37,0.0174802537874
33,0.0254650447295
3,0.0275472881179
4,0
25,0
53,0
3,0
10,0
30,0
25,0.0395603259907
10,0.00775336099745
54,0
3,0
20,0
63,0.0155235134532
20,0.0185675350329
35,0.160963638877
40,0
69,0
59,0.00186693011932
35,0
23,0
35,0
40,0
40,0.0224834111941
16,0
34,0.0240498225703
58,0.240900477288
10,0.0913864921958
59,0
24,0.0632739280338
41,0
35,0.0564366186513
41,0
35,0.0168980042169
59,0.206910218121
41,0.00268639246275
3,0.0147155473403
41,0.00178528400254
12,0
12,0.00304832167318
6,0
6,0
37,0
31,0.0901655716163
61,0
59,0
28,0
6,0.0334925223074
43,0.0220273165506
47,0
18,0
46,0.0212456670021
18,0
44,0.00128002409457
41,0
1,0
43,0.0334353146853
1,0.00825413009966
38,0.00663698907325
4,0
1,0
15,0.0614617061498
27,0.0426438741188
35,0
1,0.00117062064373
27,0.00825737411419
1,0.10817196933
33,0
51,0.0201331935623
1,0.0162351160336
27,0.0443110461672
21,0.0242943881692
1,0.0289698644331
21,0.0344259773969
1,0
21,0.0538601483048
15,0.00744105538244
48,0.305981443323
49,0.00251005787691
48,0
66,0.0463474805799
10,0
48,0
3,0
21,0.0307914328874
15,0.0775538840724
22,0.00173905231275
3,0.048595440664
45,0.0283109897555
15,0.045766256505
15,0
19,0.00306231612731
72,0.0546863729952
18,0.0482325369719
39,0.0041131269968
14,0.0386483601856
39,0
18,0.0266600490855
39,0.0433499535693
18,0.090711035173
18,0.041691490194
52,0
13,0
7,0
7,0
7,0.592980373109
42,0
63,0
80,0
73,0.213285311098
12,0.0755921360026
59,0.0220477780713
17,0.0310978652246
19,0.0117387572266
25,0.122556374628
19,0
75,0
64,0.0489388747651
23,0
7,0.0548173773519
64,0
24,0.0163716166789
64,0.0617029729193
84,0.00839958588088
24,0.00779707994457
10,0.131802737505
37,0
39,0
15,0.00434844417685
10,0
37,0
15,0
15,0.00609644257728
37,0.0221136868979
72,0.162474413067
37,0.0757266938428
89,0.295573051914
66,0.0713652579283
81,0.016723289597
37,0
91,0.121773540786
73,0
37,0.0961242634601
91,0.000818435664538
22,0
67,0.00552557117254
22,0.00335792152884
92,0.000545474964303
17,0.0618048095668
17,0.00937432461638
23,0.0400959242529
93,0
39,0
17,0
68,0.0315950986536
23,0.0139462705818
73,0
5,0
75,0.0159375146666
33,0.0560368058307
22,0
76,0
2,0.129155585106
77,0.0124462431104
23,0
78,0.0246902507144
7,0.132025358039
79,0.00981126331064
71,0.037474266598
87,0
69,0
72,0
7,0
88,0
36,0.0578371408972
89,0.0250512191476
73,0
37,0
89,0
6,0.0696714297938
89,0.330761064371
91,0
34,0
61,0.0196587805998
92,0.0559639980471
34,0.0451659269906
31,0.0115594843964
58,0.00216881303556
91,0.00103888167443
34,0.222951416583
38,0
38,0.116745444997
26,0.00754348979621
1,0.0463962729515
1,0.0367034876098
2,0.0935766315944
2,0.08259829304
2,0.029685299014
1,0.11146086206
5,0.0476328096264
4,0.00746944318696
2,0.22632269997
4,0.0630019493177
1,0.200682429259
2,0
1,0.0781589231437
5,0.119830116602
7,0
8,0.0131558065593
10,0
8,0.0364446584223
8,0
7,0
9,0
1,0.12719236123
5,0
3,0
1,0.052284966918
2,0
6,0.0524138968266
6,0.0282004791815
6,0.0491706894418
6,0.0220041786782
9,0.0143154776438
11,0.0619621342513
9,0.0314328511913
11,0.0216189158152
11,0.00464878961392
9,0.00382033918619
12,0
12,0.0202267565634
7,0.110059120279
12,0
6,0.0974806951385
7,0
9,0.0940775512829
15,0.0684679449932
15,0.0816974256495
9,0.0348094273614
8,0.203111090287
16,0.0527930255086
16,0.0219102318656
14,0.0821126302083
14,0
18,0
15,0
18,0.0141767119774
15,0.0766930755114
18,0
15,0
7,0
7,0
14,0
6,0.0653108899326
20,0.00540116356349
9,0.0230621878332
18,0
6,0
3,0.0672945793476
24,0.183877343875
4,0.0137622913218
20,0.0809300294728
13,0
4,0.0287018582942
7,0.112310291387
20,0.0550872519776
4,0.0695907851223
19,0.0307048150733
21,0.0389208414465
1,0.000520712797963
1,0
6,0.00919865911086
21,0
24,0.0370856188886
24,0
24,0
12,0
18,0
5,0
17,0.108861285927
24,0.0441559034275
18,0
5,0.107425750433
18,0.159723736563
15,0
27,0.040761163369
18,0
22,0
33,0
22,0.0856571072555
28,0.0567754519314
22,0
19,0
2,0.00370785028953
25,0.0290975711611
8,0.0813754643709
6,0.0544313790668
16,0.0338233165871
30,0.021967206661
24,0.0650694907942
31,0.0121152586771
26,0
31,0.0422892689365
