1,0
1,0.026823638742
1,0.0482325369719
1,0.0266600490855
1,0.090711035173
1,0.041691490194
1,0.0117387572266
1,0
1,0
1,0.0163716166789
1,0.00779707994457
2,0.0131558065593
2,0.0364446584223
2,0
2,0.0619621342513
2,0.0216189158152
2,0
2,0.0202267565634
2,0
2,0.0766930755114
2,0
2,0.0137622913218
2,0.0287018582942
2,0.0695907851223
2,0.0544313790668
2,0.0256005250492
2,0.0423096930813
2,0.0760427836399
2,0.101335782664
2,0.0219336661256
2,0
2,0.0325784015869
2,0.00127825305416
2,0.0112795156691
2,0.0317271397966
2,0.067731004736
2,0.0777504869992
2,0.115738165785
2,0.00828251975877
2,0
2,0
2,0
2,0
2,0
2,0.0296786372581
2,0.00241713553108
