1,1,0.106574337938
1,1,0
1,2,0
1,1,0
1,2,0.0440411219698
1,4,0.0218896904716
1,1,0
1,2,0.103374905889
1,1,0.0167375132837
1,4,0
1,2,0.0353553023498
1,6,0.0214596604906
1,5,0.0457144247379
1,1,0.00565052231719
1,2,0.018321491016
1,1,0.0552508111389
1,5,0.047647184757
1,5,0.0735931425658
1,6,0.0414276173998
1,9,0
1,4,0.0770467936151
1,1,0
1,3,0.0761949516649
1,5,0
1,1,0.0680903594549
1,5,0.0779691173667
1,1,0
1,5,0
1,2,0.0937481927014
1,1,0.045914627618
1,4,0
1,5,0
1,1,0.157428522034
1,9,0.184519245684
1,14,0.030534376594
1,5,0
1,2,0
1,2,0
1,11,0.0204801906922
1,1,0.0578265266628
1,11,0.120108030552
1,13,0
1,9,0
1,7,0.0422353120489
1,17,0
1,15,0.0420873615912
1,2,0
1,3,0.00336187424489
1,4,0
1,3,0.112243353093
1,1,0
1,4,0.00673868785392
1,13,0
1,3,0
1,14,0.0325091885587
1,3,0.134101158369
1,8,0.0138196540668
1,8,0
1,13,0.0551801865903
1,11,0.018728996259
1,26,0
1,5,0
1,5,0
1,5,0
1,27,0.00351954806313
1,11,0
1,20,0
1,11,0
1,8,0
1,23,0
1,24,0
1,15,0
1,8,0.0172259800547
1,15,0
1,15,0
1,19,0
1,19,0
1,19,0
1,8,0.080372781896
1,29,0
1,8,0
1,29,0
1,19,0
1,8,0.155466873007
1,27,0.0475237420902
1,33,0.0438398877796
1,8,0
1,20,0
1,22,0
1,23,0.137093478716
1,2,0.0397646311842
1,31,0.0300947850423
1,19,0
1,12,0.0354919793428
1,24,0
1,18,0
1,16,0
1,19,0
1,10,0.0100404587016
1,27,0.0410917485893
1,22,0.0170555237613
1,34,0
1,13,0
1,8,0.00128770716585
1,39,0
1,35,0.0709463690789
1,21,0.0132962418353
1,24,0
1,4,0.140263473411
1,24,0.0848237533828
1,6,0.0113202719497
1,4,0
1,7,0
1,4,0
1,24,0
1,22,0.0364364220392
1,26,0
1,22,0.0126286815304
1,21,0.0672313817706
1,23,0.0402424955324
1,29,0.0235662148071
1,31,0
1,23,0.0388321438073
1,25,0.00459039548023
1,41,0.00159786388358
1,47,0
1,23,0.0298261034827
1,31,0.00187593263696
1,30,0
1,23,0.0122390656064
1,24,0.00678797355889
1,32,0.00448409974834
1,23,0.0112394738674
1,23,0.00752575411757
1,47,0
1,20,0.0489872609747
1,23,0.0204923989187
1,26,0
1,24,0
1,20,0.0284680319829
1,23,0
1,7,0.0180092415144
1,34,0
1,7,0.000993742110493
1,33,0
1,7,0
1,7,0.103670080028
1,7,0
1,42,0.321905567193
1,49,0.0281592097767
1,50,0
1,37,0.13831428444
1,24,0.0135945642993
1,16,0.0148316190182
1,52,0.00171035805627
1,15,0
1,15,0.101527236753
1,13,0
1,16,0
1,47,0.0610352223978
1,13,0.0079129250682
1,38,0.162354010863
1,12,0.026823638742
1,16,0.0197687497188
1,24,0.0550996309963
1,30,0
1,38,0
1,13,0
1,54,0.158068047231
1,45,0.0581723664767
1,8,0.00203419452343
1,8,0.00195017291076
1,6,0
1,9,0
1,24,0.0578265468006
1,36,0.0225003373364
1,3,0
1,31,0.0133399736758
1,4,0.00424650137902
1,38,0.0150500322789
1,36,0
1,37,0.0174802537874
1,33,0.0254650447295
1,3,0.0275472881179
1,4,0
1,25,0
1,53,0
1,3,0
1,10,0
1,30,0
1,25,0.0395603259907
1,10,0.00775336099745
1,54,0
1,3,0
1,20,0
1,63,0.0155235134532
1,20,0.0185675350329
1,35,0.160963638877
1,40,0
1,69,0
1,59,0.00186693011932
1,35,0
1,23,0
1,35,0
1,40,0
1,40,0.0224834111941
1,16,0
1,34,0.0240498225703
1,58,0.240900477288
1,10,0.0913864921958
1,59,0
1,24,0.0632739280338
1,41,0
1,35,0.0564366186513
1,41,0
1,35,0.0168980042169
1,59,0.206910218121
1,41,0.00268639246275
1,3,0.0147155473403
1,41,0.00178528400254
1,12,0
1,12,0.00304832167318
1,6,0
1,6,0
1,37,0
1,31,0.0901655716163
1,61,0
1,59,0
1,28,0
1,6,0.0334925223074
1,43,0.0220273165506
1,47,0
1,18,0
1,46,0.0212456670021
1,18,0
1,44,0.00128002409457
1,41,0
1,1,0
1,43,0.0334353146853
1,1,0.00825413009966
1,38,0.00663698907325
1,4,0
1,1,0
1,15,0.0614617061498
1,27,0.0426438741188
1,35,0
1,1,0.00117062064373
1,27,0.00825737411419
1,1,0.10817196933
1,33,0
1,51,0.0201331935623
1,1,0.0162351160336
1,27,0.0443110461672
1,21,0.0242943881692
1,1,0.0289698644331
1,21,0.0344259773969
1,1,0
1,21,0.0538601483048
1,15,0.00744105538244
1,48,0.305981443323
1,49,0.00251005787691
1,48,0
1,66,0.0463474805799
1,10,0
1,48,0
1,3,0
1,21,0.0307914328874
1,15,0.0775538840724
1,22,0.00173905231275
1,3,0.048595440664
1,45,0.0283109897555
1,15,0.045766256505
1,15,0
1,19,0.00306231612731
1,72,0.0546863729952
1,18,0.0482325369719
1,39,0.0041131269968
1,14,0.0386483601856
1,39,0
1,18,0.0266600490855
1,39,0.0433499535693
1,18,0.090711035173
1,18,0.041691490194
1,52,0
1,13,0
1,7,0
1,7,0
1,7,0.592980373109
1,42,0
1,63,0
1,80,0
1,73,0.213285311098
1,12,0.0755921360026
1,59,0.0220477780713
1,17,0.0310978652246
1,19,0.0117387572266
1,25,0.122556374628
1,19,0
1,75,0
1,64,0.0489388747651
1,23,0
1,7,0.0548173773519
1,64,0
1,24,0.0163716166789
1,64,0.0617029729193
1,84,0.00839958588088
1,24,0.00779707994457
1,10,0.131802737505
1,37,0
1,39,0
1,15,0.00434844417685
1,10,0
1,37,0
1,15,0
1,15,0.00609644257728
1,37,0.0221136868979
1,72,0.162474413067
1,37,0.0757266938428
1,89,0.295573051914
1,66,0.0713652579283
1,81,0.016723289597
1,37,0
1,91,0.121773540786
1,73,0
1,37,0.0961242634601
1,91,0.000818435664538
1,22,0
1,67,0.00552557117254
1,22,0.00335792152884
1,92,0.000545474964303
1,17,0.0618048095668
1,17,0.00937432461638
1,23,0.0400959242529
