0,0,0.0020937884
1,0,-0.0096857483
1,0,-0.0193619662
2,1,0.0435036496
1,0,-0.0048031231
3,1,0.0154183385
4,1,0.0043693009
5,0,0.0217958761
6,2,0.0190057623
7,1,0.001794304
8,1,-0.0461476402
9,3,0.0181429918
10,1,0.0356710064
7,1,-0.0123013839
11,1,-0.0178327061
12,0,0.0099497938
10,1,-0.0220304989
13,1,-0.0075112821
9,3,0.1352955304
9,3,-0.1226805036
14,0,0.0001110129
14,0,0.015326772
15,0,-0.0018216245
16,4,-0.0479319846
17,5,-0.0233438538
18,1,0.0248224661
19,1,-0.022560416
20,0,0.0392162308
21,6,0.076647569
22,7,0.0922080575
23,8,-0.0315570884
17,5,-0.00804338
24,0,0.0082319297
25,4,0.0227690595
9,3,0.0906982945
24,0,-0.0036712488
24,0,0.0446054268
26,4,-0.18414339
27,0,0.0538400204
28,9,0.0732564581
29,6,-0.0596382926
27,0,0.0770235221
30,10,0.042632682
31,10,0.0032185248
0,0,-0.0025932148
32,4,0.0179010936
5,0,0.0048842382
9,3,0.0744399648
13,1,0.0686943848
9,3,0.0558173708
11,1,-0.0055596398
12,0,-0.0599813709
33,1,-0.007500586
12,0,-0.0316489612
34,3,0.0419851866
35,0,0.0106505475
14,0,0.0159510411
14,0,0.0063250473
29,6,-0.0006179523
15,0,0.0468791681
36,4,-0.0274512812
36,4,0.0374320493
37,8,0.0094369869
38,6,0.0608598061
24,0,-0.0026623749
39,11,0.0683804045
40,3,0.0064983958
24,0,-0.0024269455
41,1,0.0798551679
29,6,-0.0559982359
18,1,0.0095238095
27,0,-0.0047530399
42,10,-0.078271437
27,0,-0.0449509303
30,10,-0.0290168806
29,6,0.0449030858
31,10,-0.0393982685
43,0,-0.0045876142
0,0,-0.0267905705
0,0,0.0116128354
0,0,-0.0054467346
32,4,-0.1151438186
32,4,-0.0438365774
1,0,-0.0112775849
1,0,0.0017175589
13,1,0.0256056232
44,1,-0.0197045893
1,0,-0.0033488946
45,3,0.0347363279
4,1,0.0125333333
7,1,-0.0532681324
46,3,0.0364808797
12,0,-0.0664655722
10,1,-0.011852558
47,1,-0.0783051395
8,1,0.0327217014
48,1,0.0257335817
49,8,0.053060577
50,5,0.0385138567
51,6,0.0300154929
19,1,-0.0689893783
49,8,0.0599382781
19,1,-0.006712106
52,0,0.0438458788
24,0,0.0109569089
53,4,0.0351294326
24,0,0.0077264777
41,1,-0.0364929158
54,4,0.0024578
51,6,0.0396387824
24,0,0.0194757034
27,0,-0.0084413639
51,6,0.0537710116
27,0,-0.0149555359
55,3,0.0528115719
27,0,-0.028097517
43,0,-0.0745735135
56,6,0.0720595334
1,0,-0.0743079099
1,0,0.0275076636
45,3,-0.0248842365
8,1,-0.0483355871
1,0,0.0008536206
57,3,-0.0077081074
1,0,0.0037573084
58,1,0.0095191841
59,3,0.0479976834
13,1,0.0037009623
28,9,0.0317236839
50,5,0.0109520559
28,9,0.0079649944
60,3,0.0007380074
61,4,0.0125640314
61,4,0.0358272492
21,6,0.0549027148
28,9,0.0196811791
62,4,-0.011024992
63,0,0.0197120965
28,9,0.0427225942
24,0,0.0066957797
27,0,0.0179914977
19,1,0.0159419351
64,3,0.0407667424
27,0,-0.0870116228
43,0,-0.0848001595
30,10,0.1931784128
43,0,-0.0477521523
31,10,-0.0494919278
0,0,0.0057453009
0,0,0.0070845821
65,3,-0.070648351
65,3,-0.0303024313
60,3,0.0070008502
60,3,0.0080199232
58,1,0.00090009
58,1,0.013310422
51,6,0.0336057689
64,3,-0.0192359314
66,1,-0.0182992747
66,1,-0.0109760776
66,1,0.0268953132
66,1,0.1625401032
38,6,0.0270287382
67,1,-0.0233434009
67,1,0.0121902405
17,5,0.060943594
68,3,-0.000715746
24,0,0.0018589221
51,6,0.0295562791
24,0,0.0534066839
27,0,0.0119588664
19,1,0.1055419323
69,3,-0.0131636205
27,0,-0.0266187768
43,0,-0.0044535501
0,0,0.0152721172
1,0,-0.0128437407
70,1,-0.0051683514
70,1,0.0053993922
69,3,0.0221147733
69,3,-0.064826589
71,6,-0.0150141222
72,3,0.136518334
7,1,-0.0250916653
72,3,0.0318295046
33,1,-0.0199306759
33,1,0.0180570519
73,1,0.0141332055
70,1,-0.0065013055
74,1,0.0829456288
29,6,0.0189898164
48,1,0.0056049191
48,1,0.0105009809
75,1,-0.0158065738
76,9,0.0049780313
77,4,-0.0481616472
75,1,0.0310948992
75,1,0.0439115789
76,9,0.0467886757
9,3,0.0121755815
24,0,0.0679487406
78,4,0.0635059844
67,1,0.0307360862
17,5,-0.0460414855
41,1,-0.0308442298
41,1,-0.0379516151
76,9,0.0210025365
41,1,0.0341245615
9,3,0.0310093231
41,1,0.0631463848
41,1,-0.0058549223
41,1,0.0030569948
41,1,0.0307253886
79,12,3043354
41,1,0.0560621762
41,1,-0.0194280475
27,0,-0.0425185593
72,3,-0.0769347312
28,9,0.051498691
0,0,-0.088386636
0,0,-0.0119492606
14,13,-0.012116056
80,14,TEENNCK
32,4,-0.0511606862
81,13,-0.0087676479
1,0,-0.002270517
5,0,0.0300509493
82,15,0.0676927261
14,0,0.0352661127
82,15,0.0490932872
38,6,0.1214169898
38,6,0.0537344851
15,0,0.0191216687
83,7,-0.0535214884
24,0,0.0577267231
38,6,0.0561027078
84,16,0.0576314137
85,8,0.1003126954
83,7,0.1590298742
38,6,0.0231693067
82,15,0.1041465377
24,0,0.0420761833
86,10,0.0469272933
38,6,0.0414665022
49,8,0.0171437935
45,0,0.0017823275
87,15,0.0229633704
26,4,0.1639811106
82,15,0.0128333458
38,6,0.033756333
43,0,0.070886558
87,15,0.0622947476
14,13,0.073831147
32,4,0.0043657302
80,14,TEENNCK
80,14,TEENNCK
88,13,0.0182268227
88,13,0.0349949648
87,15,0.0038316962
35,0,0.0160748328
89,0,0.0016684271
89,0,0.1123234426
82,15,0.0675024606
15,0,0.0215217953
90,8,-0.1669324352
91,2,0.0660816595
38,6,0.0166070053
24,0,-0.0030185504
23,8,0.0211143372
24,0,-0.0007790359
38,6,0.0275977441
92,4,0.0615046812
93,16,0.094465398
92,4,0.1483203105
94,2,-0.0183868139
27,0,0.0050693941
42,10,-0.0496564195
27,0,0.0152897213
95,13,0.0088854353
30,10,-0.15729426
96,6,0.1378773198
95,13,0.0357573669
43,0,-0.0891086541
95,13,0.0483412322
43,0,0.0130209562
94,2,-0.0479008997
91,2,-0.0604778157
32,4,-0.0381446562
97,6,0.0500489885
12,0,0.015343077
98,13,0.0391781226
89,0,-0.0041595551
82,15,0.0589754152
89,0,0.0990005637
99,2,0.0946135188
37,8,0.0457114432
100,4,0.0125497183
24,0,0.0844034033
45,0,0.0156935713
101,16,0.0738650114
102,2,0.002144299
103,15,0.0026299499
104,13,0.080799305
29,6,0.0318536042
104,13,0.0226006132
30,10,0.1849568868
104,13,0.0353364551
104,13,0.0077963328
43,0,0.0436118526
102,2,-0.0305170898
103,15,-0.0089347079
99,2,-0.0631373362
105,13,0.0184300964
14,13,0.0526392582
80,14,TEENNCK
106,10,0.0233473795
107,17,0.0052349802
80,14,TEENNCK
12,0,0.0027106076
108,18,0.0202509037
109,18,-0.003033075
110,15,0.0287201956
89,0,0.111074128
63,0,-0.0393508266
111,2,0.034297316
63,0,0.0691278629
108,4,0.0755034697
27,0,0.0163611882
42,10,0.2045417326
30,10,-0.102456937
31,10,-0.0528398983
111,2,-0.0278638655
105,13,0.1080445261
112,17,-0.0030882608
113,15,0.0214133531
114,19,313594
114,19,333339
108,18,0.0381259096
115,20,-0.0602724362
116,15,0.0961802967
117,20,0.1749286437
118,8,0.018415093
119,18,0.0869098555
120,18,-0.0534949122
121,17,0.0289291893
120,18,0.0554378192
27,0,0.012801318
122,20,-0.0062415001
26,4,0.069636296
123,13,0.0210270926
119,18,0.0272353434
27,0,0.0743536246
123,13,0.0067693528
123,13,0.0032116158
30,10,0.1862173565
123,13,0.0427765633
121,17,0.0234587919
123,13,0.0111070408
124,20,0.0248027528
120,18,-0.1902075961
120,18,0.0370343758
0,0,0.0001469489
0,0,-0.0014074434
125,17,-0.2425519538
126,4,-0.0501585404
125,17,-0.2278741715
110,15,0.0096282881
127,18,-0.0665197586
127,18,0.0712262987
128,20,-0.0863890946
127,18,0.0543736001
27,0,-0.0022767479
129,13,0.0233885563
27,0,-0.0115096149
124,20,0.0163464787
127,18,-0.1677234308
129,13,0.0454577841
127,18,0.1570658518
127,18,0.0661149561
81,13,0.093662782
130,2,0.0138370531
81,13,-0.0019344735
131,2,0.0312308442
81,13,0.0382285949
88,13,0.0371533852
21,6,0.0145311728
14,13,0.0255587303
132,17,0.0056700563
133,18,0.0177861618
134,18,-0.013693415
96,6,0.0552910417
135,18,0.057324079
29,6,0.0117213027
45,0,-0.0563214031
29,6,0.0562258535
136,18,0.0159285656
124,20,0.0378917434
43,0,0.0644496743
136,18,0.0246946026
0,0,-0.0124939649
137,13,0.1389119601
14,13,0.0944038634
14,13,0.0065866337
80,14,TEENNCK
105,13,0.0620080202
138,15,0.0222255854
82,15,0.0050276305
82,15,0.0813917806
51,6,0.0128359576
38,6,-0.0528420698
85,8,0.1061778593
89,13,0.0170644297
23,8,0.0540173238
139,21,3890956
140,13,0.1029054523
141,16,-0.0614376023
142,4,0.0043551202
143,20,0.0023448122
104,13,-0.0071272185
30,10,-0.0512894492
144,22,-0.054752474
145,6,-0.0746738117
95,13,0.0460352385
144,22,-0.0740751437
95,13,0.0016577261
43,0,0.0135777157
0,0,-0.0011055219
137,13,-0.0007846214
0,0,-0.0034126995
137,13,0.116043974
80,14,TEENNCK
81,13,0.0199158753
146,0,0.0206990697
147,13,-0.0506527953
38,6,-0.0012570372
148,6,0.020195268
108,18,0.0348539843
87,15,0.0019747059
35,0,0.0330818708
14,0,0.0180442871
149,20,0.0962041553
22,7,-0.0124321275
150,7,-0.0091665344
38,6,-0.015048825
89,13,0.1291964635
140,13,0.0648619927
45,0,-0.046355689
24,13,-0.0027619066
151,4,-0.0245769625
24,13,-0.0016039938
24,13,0.0013064965
111,2,-0.0377542575
152,18,0.0491477067
104,13,0.1186822078
153,6,0.1575773622
104,13,0.026111989
123,13,-0.0157352752
124,20,0.0104749647
30,10,-0.0058347237
95,13,0.0286597756
111,2,-0.0988499268
152,18,0.0181859206
0,0,-0.0084203581
32,4,-0.107186063
81,13,0.0082651217
81,13,-0.0245135474
105,13,0.0466494401
147,13,0.0357529564
154,20,-0.1287226108
38,6,0.0302887189
116,15,-0.0550154529
38,6,-0.0502943862
155,7,0.0108338224
38,6,-0.0377160942
24,0,0.0008850535
156,7,0.0326923305
28,4,0.0211498662
140,13,-0.0587503222
38,6,0.0692899057
38,6,0.1040759544
140,13,0.100637373
157,4,-0.0888896079
24,13,-0.0093623482
158,10,0.0666594285
24,13,-0.0334874516
101,16,0.0371445756
103,15,-0.0261555035
104,13,0.1248927947
104,13,0.0187475571
29,6,0.1162413775
123,13,-0.006321259
95,13,-0.0102332022
95,13,-0.0447572001
103,15,-0.0434623454
0,0,-0.0015818317
81,13,0.0351190476
146,0,0.0603637302
146,0,0.0514719291
105,13,0.04623418
81,13,0.0237228737
12,0,0.0162935071
12,0,-0.0519070477
108,18,0.0415862332
159,20,-0.1204428403
110,15,-0.0078704453
108,4,-0.0527804951
53,4,-0.0443135738
89,13,0.1148812997
160,0,0.0886311113
140,13,0.0334451441
110,15,0.010400282
24,13,-0.0027996994
45,0,0.0153365742
104,13,-0.0189626603
104,13,0.0918854267
104,13,0.0224153637
123,13,-0.0001477522
51,6,0.0373753548
27,0,-0.0219287482
123,13,0.0110680275
95,13,0.0098827417
110,15,-0.0180325856
51,6,0.0293799237
95,13,0.0085591253
0,0,-0.0045245216
81,13,0.0296625114
105,13,-0.00544418
1,0,0.0010144283
147,13,0.0050268583
1,0,-0.0056948914
1,0,0.0034692605
1,0,-0.0009444407
51,6,0.0180452119
1,0,-0.0231370467
161,17,-0.0398445582
12,0,-0.0668161709
12,0,-0.0469285475
113,15,0.0130111128
12,0,-0.0017004438
35,0,0.0116596241
149,20,-0.0461694327
120,18,0.0950788686
113,15,0.0249907179
161,17,0.0617074074
162,18,0.2083796127
118,8,0.0861963749
118,8,0.0266443372
163,7,0.0535451322
21,6,-0.00062488
118,8,0.0416355331
98,13,0.0364711348
98,13,0.0193842645
162,18,-0.0150062582
24,13,0.0577512752
27,0,-0.026498838
104,13,0.1311536864
164,18,0.0332482048
27,0,0.0047368681
162,18,-0.0381978568
123,13,-0.0056703024
123,13,0.0178309922
123,13,0.0234321671
43,0,-0.0378331871
123,13,0.0640040708
162,18,0.105177984
164,18,0.0562409142
0,0,-0.0152923816
0,0,0.0099972174
107,17,-0.0628944642
107,17,0.044780733
12,0,-0.041629279
165,17,-0.0127179905
166,17,-0.028666682
167,6,0.000365167
168,17,0.0108842046
169,6,0.2120391005
169,6,0.0570147893
169,6,0.0300243112
89,13,0.0149817393
170,20,0.0230254948
24,0,0.0488208292
140,13,-0.0048896117
169,6,-0.0331594408
24,13,-0.0304042448
45,0,-0.0054152561
24,13,0.0205338276
102,2,0.0339118437
171,6,-0.0347987307
172,13,0.0617075025
171,6,0.1172175277
129,13,-0.0010903587
171,6,0.1898812707
129,13,-0.0085913034
95,13,-0.0362797692
43,0,0.0647905379
95,13,0.0288907847
95,13,0.0007616927
102,2,-0.0786786088
137,13,0.0131880965
137,13,0.0081656315
173,0,-0.0691111916
112,17,0.0882789956
21,6,0.0243476208
21,6,-0.0027037888
29,6,0.0432904951
174,15,-0.0392419986
29,6,-0.002897848
29,6,0.02087336
175,6,0.2650376397
175,6,-0.0203837708
176,4,0.0811386655
165,17,-0.049510946
177,17,0.0395345161
89,13,0.021931451
140,13,-0.0216630347
61,4,0.0269625306
45,0,-0.0540639203
24,13,0.0049900804
178,17,0.0162628592
24,13,-0.0314927837
45,0,-0.0212519595
24,13,0.048481679
124,20,-0.0139220267
172,13,0.1218230658
172,13,0.0176699126
129,13,-0.0012977152
129,13,0.0723821357
129,13,0.0089182034
129,13,0.0937804821
95,13,0.0017201743
43,0,-0.0037920683
178,17,0.0238256922
95,13,0.0566371397
43,0,-0.0619343382
177,17,0.0167472698
32,4,-0.0494393665
1,0,-0.0569861097
179,2,0.0495035025
12,0,0.0115635605
82,15,0.0806539753
14,0,0.0143666486
38,6,-0.0358308451
85,8,3.83844503554193E-05
180,0,0.1411277781
86,10,-0.0143450785
89,13,0.0340830189
181,16,0.0432756707
140,13,-0.004342481
182,18,0.0210895339
24,0,0.0580330899
140,13,0.0901213515
24,13,-0.0131353663
45,0,-0.024526058
24,13,-0.0101019727
24,13,0.0723252731
183,2,-0.034489387
104,13,0.1113072689
38,6,0.0522592185
104,13,0.0152911542
26,4,-0.1876686186
123,13,0.0109313814
27,0,0.052943652
123,13,0.0094783054
95,13,-0.0019404397
43,0,0.0759320043
124,20,0.0042746859
95,13,0.0604102186
182,18,0.0588025624
43,0,0.0322326599
183,2,-0.1156583398
32,4,0.0054724314
184,18,-0.2183193015
185,0,-0.0465543161
1,0,-0.0105306179
184,18,0.0294732723
165,17,0.0168696524
1,0,-0.0121625637
38,6,0.0455527803
38,6,0.0035913863
111,2,0.0360363147
87,15,0.0113768631
29,6,0.1013744096
108,18,0.021951943
180,0,-0.0549084775
180,0,0.1408304734
16,4,-0.0088435043
29,6,0.0874610656
24,0,0.0397961042
89,13,0.098581041
111,2,0.0165035401
145,6,0.0212043639
87,15,0.0570481311
186,4,0.0402124014
140,13,0.0972387063
152,18,0.0108003565
24,0,0.0826844322
187,16,-0.0289991202
24,13,-0.0013422588
151,4,0.0930416469
165,17,-0.0018130611
104,13,0.0130671962
104,13,0.1123664749
104,13,0.0064452228
42,10,-0.0347681084
111,2,0.0313858666
123,13,0.0480772182
21,6,0.02069869
87,15,0.0601855696
43,0,0.128580166
95,13,-0.0007512702
152,18,0.0798014084
165,17,-0.0263917896
0,0,-0.0145444447
0,0,0.0038247199
188,2,-0.0340240295
1,0,-0.0059390555
1,0,-0.039766751
189,18,-0.0034986054
82,15,0.0215656336
108,18,0.0072619782
14,0,0.0017964046
108,18,0.0247637652
116,15,-0.0032190223
190,16,-0.0691361623
43,4,-0.0048782029
191,8,-0.0194089364
190,16,0.0473465064
24,0,-0.0059798719
192,16,-0.0138978032
166,17,0.0781746452
89,13,0.1316356141
99,2,0.0370227319
100,4,0.0180673298
140,13,0.039879277
193,6,0.0753730863
24,13,-0.0038433246
24,13,0.0050996372
24,13,0.0574543947
104,13,-0.0067592728
103,15,0.0688261443
194,18,0.0560200965
104,13,0.1139936131
104,13,0.0227743859
166,17,-0.0290220327
26,4,0.1861400614
123,13,0.0451455438
99,2,0.0581949295
27,0,0.0848468317
123,13,0.0257540836
29,6,-0.0435365545
43,0,0.0655994904
103,15,0.0454227341
194,18,0.1111588906
185,0,-0.0592761761
184,18,0.0250472326
5,0,0.0201220148
195,2,-0.0455637865
189,18,0.0154643065
108,18,0.0275715928
196,17,-0.0321657864
53,4,-0.0404869897
111,2,0.063608533
51,6,0.0274327783
197,0,0.1393004764
124,20,0.0288327455
24,13,-0.0099055779
51,6,0.034207249
104,13,0.0982097741
111,2,-0.0487433267
51,6,-0.0013872512
27,0,0.0702646725
123,13,0.0126458712
51,6,-0.0092736928
43,0,-0.0053964696
196,17,0.0486174303
1,0,-0.0049158638
196,17,-0.0062745896
198,2,-0.0026729054
184,18,0.030686785
12,0,0.0197669514
113,15,0.023692132
199,17,-0.0412684384
63,0,-0.0477619512
63,0,0.0536387234
80,14,TEENNCK
122,20,-0.1314307761
200,18,0.0121327139
201,4,0.0194710096
202,4,0.0901499312
104,13,0.0739718439
114,19,553196
27,0,-0.0020181018
26,4,-0.1863116764
203,15,0.0902805923
21,6,-0.0091250998
200,18,0.0288546924
114,19,282420
203,15,0.1247440146
199,17,0.0503253351
0,0,-0.0761128071
40,6,-0.1951497599
204,6,-0.0024373427
29,6,-0.0866770169
29,6,-0.0170904519
29,6,-0.0526632613
168,17,0.0550279282
205,18,-0.0254702671
206,18,0.0386431586
183,2,0.0253730784
51,6,0.0194299973
129,13,0.0574409458
27,0,-0.0105738252
51,6,-0.0255710407
51,6,0.0434461538
205,18,0.0531993017
51,6,0.0192839424
51,6,-0.0036522813
183,2,0.0938488447
206,18,0.0642209919
168,17,-0.0528181432
0,0,-0.0537616504
137,13,0.0374533372
110,15,0.0908703617
81,13,0.0261644334
21,6,-0.0287114184
21,6,-0.0617708888
21,6,-0.0351808221
207,18,-0.0249055267
208,20,-0.013994012
197,0,-0.0082722995
209,20,-0.0193998006
210,18,0.0484800504
197,0,0.1330903366
183,2,0.0328920149
178,17,0.019207036
45,0,0.004596317
211,15,0.0204771528
24,13,0.0079873042
172,13,-0.0363217312
172,13,0.1447960904
27,0,0.0024575036
172,13,0.0847771259
51,6,0.0653582259
129,13,0.0109101049
183,2,0.1049700925
178,17,0.0234442455
211,15,0.0532713303
210,18,0.1861486916
95,13,-0.0115018841
0,0,0.0077732987
0,0,-0.0005910341
14,13,-0.0113099062
80,14,TEENNCK
81,13,-0.0144766015
81,13,-0.0112381268
185,0,-0.0484875819
1,0,0.0048997341
5,0,0.0373259638
147,13,-0.0219118709
189,18,-0.0015980764
21,6,-0.0007465909
212,2,-0.0081124932
98,13,0.0001689082
98,13,0.0138069185
82,15,0.0236305483
179,2,0.0773283683
162,18,0.155704371
209,20,-0.0973419873
82,15,0.037287199
38,6,-0.0686014112
120,18,0.0316823346
140,13,-0.028118184
24,13,-0.0136977143
24,13,-0.0097143233
104,13,-0.0254668331
123,13,0.0085404513
213,6,0.041726062
120,18,0.0682322035
43,0,-0.0144287156
124,20,0.0568879164
43,0,0.1120100646
137,13,-0.0195352523
14,13,-0.0248202321
32,4,-0.1194989553
106,10,-0.0942425234
184,18,0.0475885635
81,13,0.0226061062
105,13,0.045769051
80,14,TEENNCK
87,15,-0.0127118988
80,14,TEENNCK
189,18,0.0571252548
80,14,TEENNCK
38,6,0.1040146172
38,6,-0.0615717538
87,15,0.0331192184
111,2,0.0547088388
108,18,0.0294600693
35,0,-0.0036818209
214,15,0.0228179847
107,17,0.0744348535
38,6,0.0847138325
24,0,0.0689635161
38,6,-0.0706637335
152,18,0.0276562186
38,6,0.1026767213
152,18,0.0286628404
20,13,-0.0069333501
38,6,0.0056909701
20,13,0.2318934106
