0,0,0.043183551
1,1,0.001509561
2,2,-0.0248977472
3,3,0.0654849828
2,2,-0.0220956472
3,3,-0.0542167827
4,3,-0.3237533933
5,2,0.0143580495
4,3,0.1950367956
5,2,0.0055809664
4,3,0.0255144203
6,4,0.0296981389
7,2,0.0040549221
4,3,-0.000685401
7,2,0.0076710017
8,4,-0.0232051026
4,3,0.0122429112
9,1,0.011296166
10,5,-0.0586525616
4,3,0.0276372996
11,6,0.067768985
7,2,0.0446065381
12,4,0.026360416
4,3,-0.0302436765
13,7,0.0385320172
5,2,0.0021555661
14,8,0.0122329921
15,9,0.0422273482
16,10,TEENNCK
5,2,0.0313190766
4,3,0.0284072239
17,8,0.0294027965
18,2,0.027058382
15,9,-0.0207834894
19,2,0.0191347405
20,2,0.0073735123
21,9,0.0094465592
2,2,-0.0142894467
2,2,-0.0188538157
22,7,-0.0787458414
23,2,-0.001522772
17,8,-0.0328357809
23,2,0.0176401116
24,11,0.2311076605
25,12,0.0477553536
23,2,0.0159313828
26,13,0.0248232336
24,11,0.0827216262
2,2,-0.0022974251
26,13,-0.0067816987
24,11,-0.2343073593
2,2,0.0216620263
2,2,-0.0095418388
27,11,0.1925440188
28,3,0.0673601622
29,14,-0.0542301717
30,13,0.021196026
31,2,0.028356704
32,7,-0.0701548088
33,4,0.0034056917
27,11,0.0498066551
33,4,0.0035335086
7,2,0.0100216206
27,11,0.0002252562
34,14,0.0311991849
33,4,0.0791284012
35,7,-0.017384726
2,2,0.0098829724
36,9,0.0547314262
27,11,-0.2212141311
37,12,-0.0190217259
4,3,0.0263989086
36,9,0.0607715049
24,11,-0.0221620735
38,2,0.0108344995
39,14,0.0969679261
24,11,0.0282480315
40,5,0.0480244697
41,4,0.0408933171
42,14,0.027422473
43,4,-0.0045839548
44,8,-0.029051154
43,4,0.050589756
45,1,0.0657843863
46,12,0.0022449159
36,9,-0.0306914684
47,7,-0.0119258846
29,14,-0.0384880416
36,9,0.1212789846
46,12,0.0285928424
48,1,0.0097930456
49,13,-0.0081064433
29,14,0.1601036493
49,13,0.0240116389
40,5,0.0318213212
29,14,0.1654333933
23,2,0.0220144477
3,3,0.0930536131
2,2,-0.0465542927
4,3,-0.0165845562
5,2,0.033641353
4,3,0.0701950168
5,2,0.0372981079
50,14,-0.0311807477
5,2,-0.0079085361
4,3,-0.0003977681
4,3,0.0544037249
4,3,0.0731668983
50,14,0.0815212891
7,2,0.0141086852
4,3,-0.0470187281
4,3,0.0179577995
22,7,-0.0309760956
50,14,0.0201565396
8,4,0.0318566061
5,2,0.0302796371
4,3,0.0228929952
51,1,0.0722002936
5,2,0.0254292527
5,2,-0.0063865412
30,13,0.0862112043
18,2,0.1081651635
29,14,0.0309316817
19,2,0.0258005489
20,2,0.0838518213
26,13,0.0327261394
4,3,-0.0347723076
26,13,0.0148616961
21,9,0.0146940187
26,13,-0.0184750608
2,2,-0.0016849553
2,2,0.0091856736
52,11,-0.0087893307
25,12,-0.0232824259
2,2,-0.004735984
26,13,-0.0257011698
2,2,0.0019263388
25,12,-0.0098380958
4,3,-0.0002104474
45,8,0.0188367135
26,13,-0.0336571197
2,2,0.0012986706
34,14,0.0367821026
45,8,0.0261674205
52,11,0.0344991943
53,9,0.0131966914
54,7,0.0111628452
2,2,0.0214839076
55,11,0.0228404417
34,14,-0.1091733136
30,13,-0.0014702241
55,11,0.0403365542
14,8,0.0203136124
30,13,0.0510068947
56,2,0.0201184669
54,7,-0.1393622003
33,4,0.0293889737
55,11,0.0580582379
57,3,-0.0943043576
58,15,814676
59,12,-0.0023675028
14,8,0.0445285721
55,11,0.0287121224
33,4,0.0297300251
30,13,0.0105003834
57,3,-0.0368421921
60,2,0.0154958204
14,8,0.0600994874
55,11,0.0410027927
61,16,0.0234668178
62,14,-0.0133449651
60,2,0.0136447257
63,4,0.0061248117
55,11,0.0304109032
64,12,-0.0151499594
