4,0.0119588664
4,0.0
56,0.0049780313
72,0.0
56,0.0467886757
15,0.0679487406
73,0.0635059844
0,0.0
56,0.0210025365
74,0.0
64,0.0
11,0.0352661127
53,0.0191216687
75,0.0
15,0.0577267231
76,0.0576314137
77,0.1003126954
75,0.1590298742
25,0.0231693067
15,0.0420761833
78,0.0469272933
25,0.0414665022
45,0.0171437935
63,0.1639811106
64,0.0043657302
20,0.0160748328
79,0.0016684271
79,0.1123234426
53,0.0215217953
38,0.0
15,0.0
15,0.0
80,0.0615046812
81,0.094465398
80,0.1483203105
49,0.0
58,0.0
64,0.0
13,0.015343077
79,0.0
79,0.0990005637
82,0.0125497183
15,0.0844034033
83,0.0156935713
84,0.0738650114
58,0.1849568868
85,0.0233473795
13,0.0027106076
79,0.111074128
71,0.0
71,0.0691278629
86,0.0755034697
4,0.0163611882
49,0.2045417326
58,0.0
59,0.0
43,0.018415093
87,0.0289291893
4,0.012801318
63,0.069636296
58,0.1862173565
88,0.0
4,0.0
89,0.0056700563
77,0.1061778593
90,0.002117095
37,0.0
91,0.0043551202
58,0.0
20,0.0330818708
11,0.0180442871
61,0.0
92,0.0
93,0.0
58,0.0
64,0.0
94,0.0108338224
15,0.0008850535
95,0.0326923305
96,0.0211498662
34,0.0
97,0.0666594285
84,0.0371445756
98,0.0603637302
13,0.0162935071
13,0.0
86,0.0
68,0.0
99,0.0886311113
2,0.0010144283
2,0.0
2,0.0034692605
13,0.0
13,0.0
13,0.0
20,0.0116596241
100,0.0617074074
43,0.0861963749
43,0.0266443372
101,0.0535451322
43,0.0416355331
102,0.0
102,0.044780733
13,0.0
103,0.0
104,0.0
105,0.0108842046
15,0.0488208292
106,0.0339118437
107,0.0811386655
103,0.0
108,0.0395345161
70,0.0269625306
109,0.0162628592
64,0.0
2,0.0
13,0.0115635605
11,0.0143666486
77,3.83844503554e-05
110,0.1411277781
78,0.0
111,0.0432756707
15,0.0580330899
63,0.0
64,0.0054724314
110,0.0
110,0.1408304734
60,0.0
15,0.0397961042
26,0.0165035401
112,0.0402124014
15,0.0826844322
113,0.0
93,0.0930416469
103,0.0
49,0.0
11,0.0017964046
114,0.0
115,0.0
116,0.0
114,0.0473465064
15,0.0
117,0.0
104,0.0781746452
118,0.0370227319
82,0.0180673298
63,0.1861400614
119,0.0
68,0.0
26,0.063608533
120,0.1393004764
2,0.0
13,0.0197669514
121,0.0
71,0.0
71,0.0536387234
122,0.0194710096
123,0.0901499312
3,0.0
4,0.0
63,0.0
105,0.0550279282
124,0.0253730784
120,0.0
125,0.0484800504
120,0.1330903366
124,0.0328920149
109,0.019207036
64,0.0
85,0.0
20,0.0
102,0.0744348535
15,0.0689635161
26,0.0294083016
87,0.030133081
20,0.0507860125
15,0.0040631773
15,0.0364135069
103,0.0105150261
126,0.0
15,0.0202229776
15,0.0711844476
126,0.0
15,0.0166974103
4,0.0368723818
4,0.068377399
